date,region,indeed_job_postings_index
2022-05-01,East Midlands,162.9
2022-05-02,East Midlands,162.17
2022-05-03,East Midlands,161.03
2022-05-04,East Midlands,160.5
2022-05-05,East Midlands,160.17
2022-05-06,East Midlands,159.95
2022-05-07,East Midlands,159.65
2022-05-08,East Midlands,159.77
2022-05-09,East Midlands,160.02
2022-05-10,East Midlands,160.98
2022-05-11,East Midlands,161.71
2022-05-12,East Midlands,162.33
2022-05-13,East Midlands,162.75
2022-05-14,East Midlands,163.38
2022-05-15,East Midlands,163.88
2022-05-16,East Midlands,164.37
2022-05-17,East Midlands,164.6
2022-05-18,East Midlands,164.67
2022-05-19,East Midlands,164.64
2022-05-20,East Midlands,164.96
2022-05-21,East Midlands,164.82
2022-05-22,East Midlands,164.81
2022-05-23,East Midlands,164.72
2022-05-24,East Midlands,164.45
2022-05-25,East Midlands,164.2
2022-05-26,East Midlands,164
2022-05-27,East Midlands,163.65
2022-05-28,East Midlands,163.57
2022-05-29,East Midlands,163.44
2022-05-30,East Midlands,163.59
2022-05-31,East Midlands,163.87
2022-06-01,East Midlands,163.76
2022-06-02,East Midlands,163.64
2022-06-03,East Midlands,163.32
2022-06-04,East Midlands,162.49
2022-06-05,East Midlands,161.53
2022-06-06,East Midlands,160.3
2022-06-07,East Midlands,158.96
2022-06-08,East Midlands,158.09
2022-06-09,East Midlands,157.31
2022-06-10,East Midlands,156.84
2022-06-11,East Midlands,156.72
2022-06-12,East Midlands,156.57
2022-06-13,East Midlands,156.64
2022-06-14,East Midlands,156.79
2022-06-15,East Midlands,156.96
2022-06-16,East Midlands,157.07
2022-06-17,East Midlands,157.37
2022-06-18,East Midlands,157.77
2022-06-19,East Midlands,158.17
2022-06-20,East Midlands,158.32
2022-06-21,East Midlands,158.62
2022-06-22,East Midlands,158.73
2022-06-23,East Midlands,158.92
2022-06-24,East Midlands,158.83
2022-06-25,East Midlands,158.57
2022-06-26,East Midlands,158.65
2022-06-27,East Midlands,158.8
2022-06-28,East Midlands,158.9
2022-06-29,East Midlands,159.07
2022-06-30,East Midlands,159.29
2022-07-01,East Midlands,159.16
2022-07-02,East Midlands,159.33
2022-07-03,East Midlands,159.35
2022-07-04,East Midlands,159.43
2022-07-05,East Midlands,159.66
2022-07-06,East Midlands,159.71
2022-07-07,East Midlands,159.69
2022-07-08,East Midlands,160.1
2022-07-09,East Midlands,160.58
2022-07-10,East Midlands,160.76
2022-07-11,East Midlands,160.9
2022-07-12,East Midlands,160.87
2022-07-13,East Midlands,161
2022-07-14,East Midlands,161.25
2022-07-15,East Midlands,161.16
2022-07-16,East Midlands,160.93
2022-07-17,East Midlands,160.82
2022-07-18,East Midlands,160.8
2022-07-19,East Midlands,160.63
2022-07-20,East Midlands,160.49
2022-07-21,East Midlands,160.26
2022-07-22,East Midlands,160.32
2022-07-23,East Midlands,160.15
2022-07-24,East Midlands,160.3
2022-07-25,East Midlands,160.35
2022-07-26,East Midlands,160.54
2022-07-27,East Midlands,160.84
2022-07-28,East Midlands,161.09
2022-07-29,East Midlands,161.14
2022-07-30,East Midlands,161.37
2022-07-31,East Midlands,161.21
2022-08-01,East Midlands,160.92
2022-08-02,East Midlands,160.5
2022-08-03,East Midlands,160.05
2022-08-04,East Midlands,159.55
2022-08-05,East Midlands,159.53
2022-08-06,East Midlands,159.56
2022-08-07,East Midlands,159.66
2022-08-08,East Midlands,160.05
2022-08-09,East Midlands,160.64
2022-08-10,East Midlands,161.02
2022-08-11,East Midlands,161.33
2022-08-12,East Midlands,161.39
2022-08-13,East Midlands,161.4
2022-08-14,East Midlands,161.8
2022-08-15,East Midlands,162.16
2022-08-16,East Midlands,162.47
2022-08-17,East Midlands,162.79
2022-08-18,East Midlands,163.32
2022-08-19,East Midlands,163.94
2022-08-20,East Midlands,164.66
2022-08-21,East Midlands,165.18
2022-08-22,East Midlands,165.65
2022-08-23,East Midlands,165.89
2022-08-24,East Midlands,166.33
2022-08-25,East Midlands,166.7
2022-08-26,East Midlands,167.05
2022-08-27,East Midlands,167.38
2022-08-28,East Midlands,167.67
2022-08-29,East Midlands,167.99
2022-08-30,East Midlands,168.21
2022-08-31,East Midlands,168.24
2022-09-01,East Midlands,168.02
2022-09-02,East Midlands,167.54
2022-09-03,East Midlands,167.06
2022-09-04,East Midlands,166.51
2022-09-05,East Midlands,165.87
2022-09-06,East Midlands,165.51
2022-09-07,East Midlands,165.2
2022-09-08,East Midlands,165.15
2022-09-09,East Midlands,165.09
2022-09-10,East Midlands,165.01
2022-09-11,East Midlands,164.85
2022-09-12,East Midlands,164.71
2022-09-13,East Midlands,164.64
2022-09-14,East Midlands,164.59
2022-09-15,East Midlands,164.34
2022-09-16,East Midlands,164.16
2022-09-17,East Midlands,163.98
2022-09-18,East Midlands,163.92
2022-09-19,East Midlands,163.76
2022-09-20,East Midlands,162.86
2022-09-21,East Midlands,162.05
2022-09-22,East Midlands,161.66
2022-09-23,East Midlands,161.39
2022-09-24,East Midlands,161.17
2022-09-25,East Midlands,160.86
2022-09-26,East Midlands,160.63
2022-09-27,East Midlands,160.95
2022-09-28,East Midlands,160.99
2022-09-29,East Midlands,160.51
2022-09-30,East Midlands,160.02
2022-10-01,East Midlands,159.33
2022-10-02,East Midlands,158.75
2022-10-03,East Midlands,158.24
2022-10-04,East Midlands,158.03
2022-10-05,East Midlands,157.99
2022-10-06,East Midlands,158.04
2022-10-07,East Midlands,158.14
2022-10-08,East Midlands,158.49
2022-10-09,East Midlands,158.78
2022-10-10,East Midlands,158.99
2022-10-11,East Midlands,159.02
2022-10-12,East Midlands,159.23
2022-10-13,East Midlands,159.71
2022-10-14,East Midlands,159.96
2022-10-15,East Midlands,160.17
2022-10-16,East Midlands,160.51
2022-10-17,East Midlands,160.73
2022-10-18,East Midlands,160.93
2022-10-19,East Midlands,160.84
2022-10-20,East Midlands,160.71
2022-10-21,East Midlands,160.75
2022-10-22,East Midlands,160.52
2022-10-23,East Midlands,160.5
2022-10-24,East Midlands,160.65
2022-10-25,East Midlands,160.76
2022-10-26,East Midlands,160.88
2022-10-27,East Midlands,161
2022-10-28,East Midlands,161.06
2022-10-29,East Midlands,161.29
2022-10-30,East Midlands,161.46
2022-10-31,East Midlands,161.42
2022-11-01,East Midlands,160.93
2022-11-02,East Midlands,160.72
2022-11-03,East Midlands,160.49
2022-11-04,East Midlands,160.51
2022-11-05,East Midlands,160.71
2022-11-06,East Midlands,160.68
2022-11-07,East Midlands,160.82
2022-11-08,East Midlands,161.55
2022-11-09,East Midlands,162.19
2022-11-10,East Midlands,162.83
2022-11-11,East Midlands,163.18
2022-11-12,East Midlands,163.81
2022-11-13,East Midlands,164.38
2022-11-14,East Midlands,164.69
2022-11-15,East Midlands,165.04
2022-11-16,East Midlands,165.42
2022-11-17,East Midlands,165.64
2022-11-18,East Midlands,165.96
2022-11-19,East Midlands,166
2022-11-20,East Midlands,166.16
2022-11-21,East Midlands,166.44
2022-11-22,East Midlands,166.56
2022-11-23,East Midlands,166.29
2022-11-24,East Midlands,166.22
2022-11-25,East Midlands,166.21
2022-11-26,East Midlands,166.09
2022-11-27,East Midlands,165.89
2022-11-28,East Midlands,165.72
2022-11-29,East Midlands,165.54
2022-11-30,East Midlands,165.63
2022-12-01,East Midlands,165.17
2022-12-02,East Midlands,164.61
2022-12-03,East Midlands,164.03
2022-12-04,East Midlands,163.51
2022-12-05,East Midlands,163.08
2022-12-06,East Midlands,162.62
2022-12-07,East Midlands,162.23
2022-12-08,East Midlands,162.21
2022-12-09,East Midlands,162.38
2022-12-10,East Midlands,162.57
2022-12-11,East Midlands,162.88
2022-12-12,East Midlands,163.24
2022-12-13,East Midlands,163.66
2022-12-14,East Midlands,164.21
2022-12-15,East Midlands,164.62
2022-12-16,East Midlands,164.75
2022-12-17,East Midlands,164.91
2022-12-18,East Midlands,165.04
2022-12-19,East Midlands,165.2
2022-12-20,East Midlands,165.28
2022-12-21,East Midlands,165.22
2022-12-22,East Midlands,165.31
2022-12-23,East Midlands,165.39
2022-12-24,East Midlands,165.63
2022-12-25,East Midlands,165.88
2022-12-26,East Midlands,166.52
2022-12-27,East Midlands,167.27
2022-12-28,East Midlands,168.02
2022-12-29,East Midlands,168.64
2022-12-30,East Midlands,169.05
2022-12-31,East Midlands,169.03
2023-01-01,East Midlands,168.3
2023-01-02,East Midlands,166.88
2023-01-03,East Midlands,164.96
2023-01-04,East Midlands,162.79
2023-01-05,East Midlands,160.86
2023-01-06,East Midlands,159.36
2023-01-07,East Midlands,158.18
2023-01-08,East Midlands,157.44
2023-01-09,East Midlands,156.84
2023-01-10,East Midlands,156.9
2023-01-11,East Midlands,157.34
2023-01-12,East Midlands,157.64
2023-01-13,East Midlands,157.85
2023-01-14,East Midlands,157.87
2023-01-15,East Midlands,158.1
2023-01-16,East Midlands,158.42
2023-01-17,East Midlands,158.57
2023-01-18,East Midlands,158.54
2023-01-19,East Midlands,158.46
2023-01-20,East Midlands,158.14
2023-01-21,East Midlands,157.97
2023-01-22,East Midlands,157.61
2023-01-23,East Midlands,157.14
2023-01-24,East Midlands,156.69
2023-01-25,East Midlands,156.25
2023-01-26,East Midlands,155.7
2023-01-27,East Midlands,155.12
2023-01-28,East Midlands,154.5
2023-01-29,East Midlands,153.96
2023-01-30,East Midlands,153.31
2023-01-31,East Midlands,152.49
2023-02-01,East Midlands,151.43
2023-02-02,East Midlands,150.66
2023-02-03,East Midlands,150.16
2023-02-04,East Midlands,149.78
2023-02-05,East Midlands,149.41
2023-02-06,East Midlands,149.23
2023-02-07,East Midlands,149.37
2023-02-08,East Midlands,150
2023-02-09,East Midlands,150.23
2023-02-10,East Midlands,150.23
2023-02-11,East Midlands,150.18
2023-02-12,East Midlands,150.08
2023-02-13,East Midlands,149.96
2023-02-14,East Midlands,149.53
2023-02-15,East Midlands,148.73
2023-02-16,East Midlands,148.26
2023-02-17,East Midlands,147.74
2023-02-18,East Midlands,147
2023-02-19,East Midlands,146.59
2023-02-20,East Midlands,146.18
2023-02-21,East Midlands,145.88
2023-02-22,East Midlands,145.98
2023-02-23,East Midlands,146.36
2023-02-24,East Midlands,146.32
2023-02-25,East Midlands,146.37
2023-02-26,East Midlands,146.06
2023-02-27,East Midlands,145.63
2023-02-28,East Midlands,145.17
2023-03-01,East Midlands,144
2023-03-02,East Midlands,142.44
2023-03-03,East Midlands,141.54
2023-03-04,East Midlands,140.75
2023-03-05,East Midlands,140.2
2023-03-06,East Midlands,139.83
2023-03-07,East Midlands,139.48
2023-03-08,East Midlands,139.71
2023-03-09,East Midlands,140.04
2023-03-10,East Midlands,140.73
2023-03-11,East Midlands,141.32
2023-03-12,East Midlands,141.72
2023-03-13,East Midlands,142.07
2023-03-14,East Midlands,142.35
2023-03-15,East Midlands,142.45
2023-03-16,East Midlands,142.55
2023-03-17,East Midlands,142.3
2023-03-18,East Midlands,142.25
2023-03-19,East Midlands,142.21
2023-03-20,East Midlands,142.11
2023-03-21,East Midlands,141.99
2023-03-22,East Midlands,141.81
2023-03-23,East Midlands,141.58
2023-03-24,East Midlands,141.31
2023-03-25,East Midlands,140.86
2023-03-26,East Midlands,140.64
2023-03-27,East Midlands,140.34
2023-03-28,East Midlands,140.04
2023-03-29,East Midlands,139.85
2023-03-30,East Midlands,139.83
2023-03-31,East Midlands,139.77
2023-04-01,East Midlands,139.52
2023-04-02,East Midlands,139.03
2023-04-03,East Midlands,138.8
2023-04-04,East Midlands,138.71
2023-04-05,East Midlands,138.61
2023-04-06,East Midlands,138.43
2023-04-07,East Midlands,138.19
2023-04-08,East Midlands,137.93
2023-04-09,East Midlands,137.67
2023-04-10,East Midlands,137.41
2023-04-11,East Midlands,136.81
2023-04-12,East Midlands,136.21
2023-04-13,East Midlands,135.54
2023-04-14,East Midlands,134.96
2023-04-15,East Midlands,134.48
2023-04-16,East Midlands,134.19
2023-04-17,East Midlands,133.78
2023-04-18,East Midlands,133.65
2023-04-19,East Midlands,133.55
2023-04-20,East Midlands,133.52
2023-04-21,East Midlands,133.6
2023-04-22,East Midlands,133.93
2023-04-23,East Midlands,134.02
2023-04-24,East Midlands,134.22
2023-04-25,East Midlands,134.61
2023-04-26,East Midlands,134.94
2023-04-27,East Midlands,135.28
2023-04-28,East Midlands,135.49
2023-04-29,East Midlands,135.71
2023-04-30,East Midlands,136.01
2023-05-01,East Midlands,136.18
2023-05-02,East Midlands,135.87
2023-05-03,East Midlands,135.56
2023-05-04,East Midlands,135.21
2023-05-05,East Midlands,135.01
2023-05-06,East Midlands,134.81
2023-05-07,East Midlands,134.53
2023-05-08,East Midlands,134.31
2023-05-09,East Midlands,134.17
2023-05-10,East Midlands,134.18
2023-05-11,East Midlands,134.06
2023-05-12,East Midlands,133.81
2023-05-13,East Midlands,133.62
2023-05-14,East Midlands,133.5
2023-05-15,East Midlands,133.24
2023-05-16,East Midlands,133.19
2023-05-17,East Midlands,132.95
2023-05-18,East Midlands,132.56
2023-05-19,East Midlands,132.05
2023-05-20,East Midlands,131.13
2023-05-21,East Midlands,130.13
2023-05-22,East Midlands,129.21
2023-05-23,East Midlands,128.3
2023-05-24,East Midlands,127.46
2023-05-25,East Midlands,126.89
2023-05-26,East Midlands,126.36
2023-05-27,East Midlands,126.14
2023-05-28,East Midlands,125.94
2023-05-29,East Midlands,125.92
2023-05-30,East Midlands,125.66
2023-05-31,East Midlands,125.43
2023-06-01,East Midlands,124.97
2023-06-02,East Midlands,124.66
2023-06-03,East Midlands,124.27
2023-06-04,East Midlands,123.89
2023-06-05,East Midlands,123.48
2023-06-06,East Midlands,123.19
2023-06-07,East Midlands,122.82
2023-06-08,East Midlands,122.68
2023-06-09,East Midlands,122.44
2023-06-10,East Midlands,122.29
2023-06-11,East Midlands,122.18
2023-06-12,East Midlands,122.29
2023-06-13,East Midlands,122.66
2023-06-14,East Midlands,123.1
2023-06-15,East Midlands,123.58
2023-06-16,East Midlands,124.19
2023-06-17,East Midlands,124.64
2023-06-18,East Midlands,125.24
2023-06-19,East Midlands,125.62
2023-06-20,East Midlands,125.95
2023-06-21,East Midlands,126.15
2023-06-22,East Midlands,126.27
2023-06-23,East Midlands,126.38
2023-06-24,East Midlands,126.62
2023-06-25,East Midlands,126.77
2023-06-26,East Midlands,126.83
2023-06-27,East Midlands,126.81
2023-06-28,East Midlands,126.9
2023-06-29,East Midlands,127.24
2023-06-30,East Midlands,127.59
2023-07-01,East Midlands,127.62
2023-07-02,East Midlands,127.7
2023-07-03,East Midlands,127.77
2023-07-04,East Midlands,128.09
2023-07-05,East Midlands,128.54
2023-07-06,East Midlands,128.74
2023-07-07,East Midlands,129.01
2023-07-08,East Midlands,129.6
2023-07-09,East Midlands,130
2023-07-10,East Midlands,130.41
2023-07-11,East Midlands,130.58
2023-07-12,East Midlands,130.72
2023-07-13,East Midlands,130.79
2023-07-14,East Midlands,130.77
2023-07-15,East Midlands,130.66
2023-07-16,East Midlands,130.6
2023-07-17,East Midlands,130.52
2023-07-18,East Midlands,130.17
2023-07-19,East Midlands,129.73
2023-07-20,East Midlands,129.35
2023-07-21,East Midlands,128.9
2023-07-22,East Midlands,128.39
2023-07-23,East Midlands,128.21
2023-07-24,East Midlands,128.08
2023-07-25,East Midlands,128.32
2023-07-26,East Midlands,128.57
2023-07-27,East Midlands,128.89
2023-07-28,East Midlands,129.16
2023-07-29,East Midlands,129.6
2023-07-30,East Midlands,129.78
2023-07-31,East Midlands,130.12
2023-08-01,East Midlands,129.97
2023-08-02,East Midlands,129.73
2023-08-03,East Midlands,129.46
2023-08-04,East Midlands,129.35
2023-08-05,East Midlands,129.28
2023-08-06,East Midlands,129.25
2023-08-07,East Midlands,129
2023-08-08,East Midlands,128.97
2023-08-09,East Midlands,128.96
2023-08-10,East Midlands,128.95
2023-08-11,East Midlands,128.76
2023-08-12,East Midlands,128.52
2023-08-13,East Midlands,128.3
2023-08-14,East Midlands,128.15
2023-08-15,East Midlands,128.33
2023-08-16,East Midlands,128.52
2023-08-17,East Midlands,128.73
2023-08-18,East Midlands,128.99
2023-08-19,East Midlands,129.23
2023-08-20,East Midlands,129.42
2023-08-21,East Midlands,129.61
2023-08-22,East Midlands,129.76
2023-08-23,East Midlands,129.98
2023-08-24,East Midlands,130.43
2023-08-25,East Midlands,131.03
2023-08-26,East Midlands,131.73
2023-08-27,East Midlands,132.43
2023-08-28,East Midlands,133.22
2023-08-29,East Midlands,133.71
2023-08-30,East Midlands,134.21
2023-08-31,East Midlands,134.56
2023-09-01,East Midlands,134.43
2023-09-02,East Midlands,134.26
2023-09-03,East Midlands,134.04
2023-09-04,East Midlands,133.67
2023-09-05,East Midlands,133.58
2023-09-06,East Midlands,133.39
2023-09-07,East Midlands,133.09
2023-09-08,East Midlands,133.18
2023-09-09,East Midlands,133.3
2023-09-10,East Midlands,133.33
2023-09-11,East Midlands,133.33
2023-09-12,East Midlands,133.29
2023-09-13,East Midlands,133.31
2023-09-14,East Midlands,133.31
2023-09-15,East Midlands,133.15
2023-09-16,East Midlands,132.84
2023-09-17,East Midlands,132.73
2023-09-18,East Midlands,132.55
2023-09-19,East Midlands,132.45
2023-09-20,East Midlands,132.25
2023-09-21,East Midlands,132.08
2023-09-22,East Midlands,131.8
2023-09-23,East Midlands,131.52
2023-09-24,East Midlands,131.1
2023-09-25,East Midlands,130.88
2023-09-26,East Midlands,130.55
2023-09-27,East Midlands,130.1
2023-09-28,East Midlands,129.86
2023-09-29,East Midlands,129.63
2023-09-30,East Midlands,129.48
2023-10-01,East Midlands,129.13
2023-10-02,East Midlands,128.68
2023-10-03,East Midlands,128.34
2023-10-04,East Midlands,128.17
2023-10-05,East Midlands,127.77
2023-10-06,East Midlands,127.34
2023-10-07,East Midlands,126.9
2023-10-08,East Midlands,126.66
2023-10-09,East Midlands,126.46
2023-10-10,East Midlands,126.16
2023-10-11,East Midlands,125.91
2023-10-12,East Midlands,125.78
2023-10-13,East Midlands,125.84
2023-10-14,East Midlands,125.96
2023-10-15,East Midlands,125.99
2023-10-16,East Midlands,126.06
2023-10-17,East Midlands,126.07
2023-10-18,East Midlands,126.06
2023-10-19,East Midlands,125.83
2023-10-20,East Midlands,125.62
2023-10-21,East Midlands,125.18
2023-10-22,East Midlands,124.94
2023-10-23,East Midlands,124.63
2023-10-24,East Midlands,124.48
2023-10-25,East Midlands,124.35
2023-10-26,East Midlands,124.3
2023-10-27,East Midlands,124.1
2023-10-28,East Midlands,124
2023-10-29,East Midlands,123.83
2023-10-30,East Midlands,123.81
2023-10-31,East Midlands,123.67
2023-11-01,East Midlands,123.33
2023-11-02,East Midlands,123.04
2023-11-03,East Midlands,122.85
2023-11-04,East Midlands,122.77
2023-11-05,East Midlands,122.69
2023-11-06,East Midlands,122.37
2023-11-07,East Midlands,122.16
2023-11-08,East Midlands,122.23
2023-11-09,East Midlands,122.35
2023-11-10,East Midlands,122.6
2023-11-11,East Midlands,122.83
2023-11-12,East Midlands,123.06
2023-11-13,East Midlands,123.39
2023-11-14,East Midlands,123.8
2023-11-15,East Midlands,124.12
2023-11-16,East Midlands,124.31
2023-11-17,East Midlands,124.24
2023-11-18,East Midlands,124.08
2023-11-19,East Midlands,124.04
2023-11-20,East Midlands,123.91
2023-11-21,East Midlands,123.66
2023-11-22,East Midlands,123.44
2023-11-23,East Midlands,123.42
2023-11-24,East Midlands,123.5
2023-11-25,East Midlands,123.64
2023-11-26,East Midlands,123.65
2023-11-27,East Midlands,123.7
2023-11-28,East Midlands,123.68
2023-11-29,East Midlands,123.69
2023-11-30,East Midlands,123.59
2023-12-01,East Midlands,123.18
2023-12-02,East Midlands,122.68
2023-12-03,East Midlands,122.23
2023-12-04,East Midlands,121.73
2023-12-05,East Midlands,121.24
2023-12-06,East Midlands,120.65
2023-12-07,East Midlands,120.15
2023-12-08,East Midlands,120.15
2023-12-09,East Midlands,120.24
2023-12-10,East Midlands,120.38
2023-12-11,East Midlands,120.55
2023-12-12,East Midlands,120.77
2023-12-13,East Midlands,121.02
2023-12-14,East Midlands,121.32
2023-12-15,East Midlands,121.36
2023-12-16,East Midlands,121.39
2023-12-17,East Midlands,121.35
2023-12-18,East Midlands,121.36
2023-12-19,East Midlands,121.2
2023-12-20,East Midlands,120.98
2023-12-21,East Midlands,120.55
2023-12-22,East Midlands,120.32
2023-12-23,East Midlands,120.06
2023-12-24,East Midlands,119.85
2023-12-25,East Midlands,119.93
2023-12-26,East Midlands,120.12
