date,CBSA_Code,CBSA_Title,% gap in trend over last year
2020-07-01,36740,"Orlando-Kissimmee-Sanford, FL",-0.332
2020-07-02,36740,"Orlando-Kissimmee-Sanford, FL",-0.326
2020-07-03,36740,"Orlando-Kissimmee-Sanford, FL",-0.32
2020-07-04,36740,"Orlando-Kissimmee-Sanford, FL",-0.317
2020-07-05,36740,"Orlando-Kissimmee-Sanford, FL",-0.316
2020-07-06,36740,"Orlando-Kissimmee-Sanford, FL",-0.316
2020-07-07,36740,"Orlando-Kissimmee-Sanford, FL",-0.313
2020-07-08,36740,"Orlando-Kissimmee-Sanford, FL",-0.311
2020-07-09,36740,"Orlando-Kissimmee-Sanford, FL",-0.307
2020-07-10,36740,"Orlando-Kissimmee-Sanford, FL",-0.304
2020-07-11,36740,"Orlando-Kissimmee-Sanford, FL",-0.301
2020-07-12,36740,"Orlando-Kissimmee-Sanford, FL",-0.298
2020-07-13,36740,"Orlando-Kissimmee-Sanford, FL",-0.295
2020-07-14,36740,"Orlando-Kissimmee-Sanford, FL",-0.291
2020-07-15,36740,"Orlando-Kissimmee-Sanford, FL",-0.289
2020-07-16,36740,"Orlando-Kissimmee-Sanford, FL",-0.29
2020-07-17,36740,"Orlando-Kissimmee-Sanford, FL",-0.291
2020-07-18,36740,"Orlando-Kissimmee-Sanford, FL",-0.292
2020-07-19,36740,"Orlando-Kissimmee-Sanford, FL",-0.292
2020-07-20,36740,"Orlando-Kissimmee-Sanford, FL",-0.293
2020-07-21,36740,"Orlando-Kissimmee-Sanford, FL",-0.293
2020-07-22,36740,"Orlando-Kissimmee-Sanford, FL",-0.289
2020-07-23,36740,"Orlando-Kissimmee-Sanford, FL",-0.286
2020-07-24,36740,"Orlando-Kissimmee-Sanford, FL",-0.282
2020-07-25,36740,"Orlando-Kissimmee-Sanford, FL",-0.279
2020-07-26,36740,"Orlando-Kissimmee-Sanford, FL",-0.276
2020-07-27,36740,"Orlando-Kissimmee-Sanford, FL",-0.273
2020-07-28,36740,"Orlando-Kissimmee-Sanford, FL",-0.271
2020-07-29,36740,"Orlando-Kissimmee-Sanford, FL",-0.268
2020-07-30,36740,"Orlando-Kissimmee-Sanford, FL",-0.262
2020-07-31,36740,"Orlando-Kissimmee-Sanford, FL",-0.259
2020-08-01,36740,"Orlando-Kissimmee-Sanford, FL",-0.257
2020-08-02,36740,"Orlando-Kissimmee-Sanford, FL",-0.255
2020-08-03,36740,"Orlando-Kissimmee-Sanford, FL",-0.255
2020-08-04,36740,"Orlando-Kissimmee-Sanford, FL",-0.254
2020-08-05,36740,"Orlando-Kissimmee-Sanford, FL",-0.254
2020-08-06,36740,"Orlando-Kissimmee-Sanford, FL",-0.257
2020-08-07,36740,"Orlando-Kissimmee-Sanford, FL",-0.259
2020-08-08,36740,"Orlando-Kissimmee-Sanford, FL",-0.259
2020-08-09,36740,"Orlando-Kissimmee-Sanford, FL",-0.26
2020-08-10,36740,"Orlando-Kissimmee-Sanford, FL",-0.26
2020-08-11,36740,"Orlando-Kissimmee-Sanford, FL",-0.26
2020-08-12,36740,"Orlando-Kissimmee-Sanford, FL",-0.26
2020-08-13,36740,"Orlando-Kissimmee-Sanford, FL",-0.262
2020-08-14,36740,"Orlando-Kissimmee-Sanford, FL",-0.262
2020-08-15,36740,"Orlando-Kissimmee-Sanford, FL",-0.261
2020-08-16,36740,"Orlando-Kissimmee-Sanford, FL",-0.26
2020-08-17,36740,"Orlando-Kissimmee-Sanford, FL",-0.26
2020-08-18,36740,"Orlando-Kissimmee-Sanford, FL",-0.259
2020-08-19,36740,"Orlando-Kissimmee-Sanford, FL",-0.257
2020-08-20,36740,"Orlando-Kissimmee-Sanford, FL",-0.253
2020-08-21,36740,"Orlando-Kissimmee-Sanford, FL",-0.251
2020-08-22,36740,"Orlando-Kissimmee-Sanford, FL",-0.25
2020-08-23,36740,"Orlando-Kissimmee-Sanford, FL",-0.248
2020-08-24,36740,"Orlando-Kissimmee-Sanford, FL",-0.246
2020-08-25,36740,"Orlando-Kissimmee-Sanford, FL",-0.244
2020-08-26,36740,"Orlando-Kissimmee-Sanford, FL",-0.242
2020-08-27,36740,"Orlando-Kissimmee-Sanford, FL",-0.242
2020-08-28,36740,"Orlando-Kissimmee-Sanford, FL",-0.24
2020-08-29,36740,"Orlando-Kissimmee-Sanford, FL",-0.238
2020-08-30,36740,"Orlando-Kissimmee-Sanford, FL",-0.235
2020-08-31,36740,"Orlando-Kissimmee-Sanford, FL",-0.231
2020-09-01,36740,"Orlando-Kissimmee-Sanford, FL",-0.228
2020-09-02,36740,"Orlando-Kissimmee-Sanford, FL",-0.225
2020-09-03,36740,"Orlando-Kissimmee-Sanford, FL",-0.221
2020-09-04,36740,"Orlando-Kissimmee-Sanford, FL",-0.218
2020-09-05,36740,"Orlando-Kissimmee-Sanford, FL",-0.217
2020-09-06,36740,"Orlando-Kissimmee-Sanford, FL",-0.218
2020-09-07,36740,"Orlando-Kissimmee-Sanford, FL",-0.219
2020-09-08,36740,"Orlando-Kissimmee-Sanford, FL",-0.221
2020-09-09,36740,"Orlando-Kissimmee-Sanford, FL",-0.224
2020-09-10,36740,"Orlando-Kissimmee-Sanford, FL",-0.224
2020-09-11,36740,"Orlando-Kissimmee-Sanford, FL",-0.223
2020-09-12,36740,"Orlando-Kissimmee-Sanford, FL",-0.223
2020-09-13,36740,"Orlando-Kissimmee-Sanford, FL",-0.222
2020-09-14,36740,"Orlando-Kissimmee-Sanford, FL",-0.222
2020-09-15,36740,"Orlando-Kissimmee-Sanford, FL",-0.219
2020-09-16,36740,"Orlando-Kissimmee-Sanford, FL",-0.218
2020-09-17,36740,"Orlando-Kissimmee-Sanford, FL",-0.217
2020-09-18,36740,"Orlando-Kissimmee-Sanford, FL",-0.217
2020-09-19,36740,"Orlando-Kissimmee-Sanford, FL",-0.216
2020-09-20,36740,"Orlando-Kissimmee-Sanford, FL",-0.215
2020-09-21,36740,"Orlando-Kissimmee-Sanford, FL",-0.213
2020-09-22,36740,"Orlando-Kissimmee-Sanford, FL",-0.211
2020-09-23,36740,"Orlando-Kissimmee-Sanford, FL",-0.208
2020-09-24,36740,"Orlando-Kissimmee-Sanford, FL",-0.206
2020-09-25,36740,"Orlando-Kissimmee-Sanford, FL",-0.203
2020-09-26,36740,"Orlando-Kissimmee-Sanford, FL",-0.201
2020-09-27,36740,"Orlando-Kissimmee-Sanford, FL",-0.2
2020-09-28,36740,"Orlando-Kissimmee-Sanford, FL",-0.198
2020-09-29,36740,"Orlando-Kissimmee-Sanford, FL",-0.196
2020-09-30,36740,"Orlando-Kissimmee-Sanford, FL",-0.193
2020-10-01,36740,"Orlando-Kissimmee-Sanford, FL",-0.192
2020-10-02,36740,"Orlando-Kissimmee-Sanford, FL",-0.191
2020-10-03,36740,"Orlando-Kissimmee-Sanford, FL",-0.189
2020-10-04,36740,"Orlando-Kissimmee-Sanford, FL",-0.187
2020-10-05,36740,"Orlando-Kissimmee-Sanford, FL",-0.186
2020-10-06,36740,"Orlando-Kissimmee-Sanford, FL",-0.188
2020-10-07,36740,"Orlando-Kissimmee-Sanford, FL",-0.189
2020-10-08,36740,"Orlando-Kissimmee-Sanford, FL",-0.188
2020-10-09,36740,"Orlando-Kissimmee-Sanford, FL",-0.186
2020-10-10,36740,"Orlando-Kissimmee-Sanford, FL",-0.184
2020-10-11,36740,"Orlando-Kissimmee-Sanford, FL",-0.179
2020-10-12,36740,"Orlando-Kissimmee-Sanford, FL",-0.176
2020-10-13,36740,"Orlando-Kissimmee-Sanford, FL",-0.17
2020-10-14,36740,"Orlando-Kissimmee-Sanford, FL",-0.167
2020-10-15,36740,"Orlando-Kissimmee-Sanford, FL",-0.164
2020-10-16,36740,"Orlando-Kissimmee-Sanford, FL",-0.163
2020-10-17,36740,"Orlando-Kissimmee-Sanford, FL",-0.161
2020-10-18,36740,"Orlando-Kissimmee-Sanford, FL",-0.159
2020-10-19,36740,"Orlando-Kissimmee-Sanford, FL",-0.157
2020-10-20,36740,"Orlando-Kissimmee-Sanford, FL",-0.156
2020-10-21,36740,"Orlando-Kissimmee-Sanford, FL",-0.153
2020-10-22,36740,"Orlando-Kissimmee-Sanford, FL",-0.15
2020-10-23,36740,"Orlando-Kissimmee-Sanford, FL",-0.148
2020-10-24,36740,"Orlando-Kissimmee-Sanford, FL",-0.147
2020-10-25,36740,"Orlando-Kissimmee-Sanford, FL",-0.146
2020-10-26,36740,"Orlando-Kissimmee-Sanford, FL",-0.144
2020-10-27,36740,"Orlando-Kissimmee-Sanford, FL",-0.143
2020-10-28,36740,"Orlando-Kissimmee-Sanford, FL",-0.144
2020-10-29,36740,"Orlando-Kissimmee-Sanford, FL",-0.142
2020-10-30,36740,"Orlando-Kissimmee-Sanford, FL",-0.139
2020-10-31,36740,"Orlando-Kissimmee-Sanford, FL",-0.137
2020-11-01,36740,"Orlando-Kissimmee-Sanford, FL",-0.136
2020-11-02,36740,"Orlando-Kissimmee-Sanford, FL",-0.136
2020-11-03,36740,"Orlando-Kissimmee-Sanford, FL",-0.136
2020-11-04,36740,"Orlando-Kissimmee-Sanford, FL",-0.135
2020-11-05,36740,"Orlando-Kissimmee-Sanford, FL",-0.135
2020-11-06,36740,"Orlando-Kissimmee-Sanford, FL",-0.135
2020-11-07,36740,"Orlando-Kissimmee-Sanford, FL",-0.134
2020-11-08,36740,"Orlando-Kissimmee-Sanford, FL",-0.133
2020-11-09,36740,"Orlando-Kissimmee-Sanford, FL",-0.133
2020-11-10,36740,"Orlando-Kissimmee-Sanford, FL",-0.132
2020-11-11,36740,"Orlando-Kissimmee-Sanford, FL",-0.132
2020-11-12,36740,"Orlando-Kissimmee-Sanford, FL",-0.131
2020-11-13,36740,"Orlando-Kissimmee-Sanford, FL",-0.132
2020-11-14,36740,"Orlando-Kissimmee-Sanford, FL",-0.133
2020-11-15,36740,"Orlando-Kissimmee-Sanford, FL",-0.135
2020-11-16,36740,"Orlando-Kissimmee-Sanford, FL",-0.136
2020-11-17,36740,"Orlando-Kissimmee-Sanford, FL",-0.135
2020-11-18,36740,"Orlando-Kissimmee-Sanford, FL",-0.134
2020-11-19,36740,"Orlando-Kissimmee-Sanford, FL",-0.135
2020-11-20,36740,"Orlando-Kissimmee-Sanford, FL",-0.135
2020-11-21,36740,"Orlando-Kissimmee-Sanford, FL",-0.133
2020-11-22,36740,"Orlando-Kissimmee-Sanford, FL",-0.131
2020-11-23,36740,"Orlando-Kissimmee-Sanford, FL",-0.13
2020-11-24,36740,"Orlando-Kissimmee-Sanford, FL",-0.128
2020-11-25,36740,"Orlando-Kissimmee-Sanford, FL",-0.127
2020-11-26,36740,"Orlando-Kissimmee-Sanford, FL",-0.124
2020-11-27,36740,"Orlando-Kissimmee-Sanford, FL",-0.123
2020-11-28,36740,"Orlando-Kissimmee-Sanford, FL",-0.122
2020-11-29,36740,"Orlando-Kissimmee-Sanford, FL",-0.122
2020-11-30,36740,"Orlando-Kissimmee-Sanford, FL",-0.121
2020-12-01,36740,"Orlando-Kissimmee-Sanford, FL",-0.121
2020-12-02,36740,"Orlando-Kissimmee-Sanford, FL",-0.121
2020-12-03,36740,"Orlando-Kissimmee-Sanford, FL",-0.121
2020-12-04,36740,"Orlando-Kissimmee-Sanford, FL",-0.12
2020-02-01,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0
2020-02-02,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.001
2020-02-03,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.001
2020-02-04,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.003
2020-02-05,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.003
2020-02-06,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.003
2020-02-07,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.005
2020-02-08,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.006
2020-02-09,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.006
2020-02-10,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-02-11,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.008
2020-02-12,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.006
2020-02-13,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.005
2020-02-14,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.005
2020-02-15,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.006
2020-02-16,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.007
2020-02-17,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.007
2020-02-18,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-02-19,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.011
2020-02-20,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.012
2020-02-21,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.012
2020-02-22,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.011
2020-02-23,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.01
2020-02-24,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-02-25,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.01
2020-02-26,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-02-27,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-02-28,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-02-29,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.008
2020-03-01,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-03-02,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.008
2020-03-03,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.008
2020-03-04,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.007
2020-03-05,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.009
2020-03-06,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.011
2020-03-07,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.013
2020-03-08,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.016
2020-03-09,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.019
2020-03-10,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.02
2020-03-11,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.025
2020-03-12,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.027
2020-03-13,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.03
2020-03-14,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.033
2020-03-15,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.036
2020-03-16,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.039
2020-03-17,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.045
2020-03-18,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.051
2020-03-19,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.058
2020-03-20,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.065
2020-03-21,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.077
2020-03-22,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.09
2020-03-23,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.103
2020-03-24,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.116
2020-03-25,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.13
2020-03-26,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.145
2020-03-27,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.163
2020-03-28,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.177
2020-03-29,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.19
2020-03-30,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.204
2020-03-31,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.218
2020-04-01,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.235
2020-04-02,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.249
2020-04-03,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.261
2020-04-04,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.275
2020-04-05,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.289
2020-04-06,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.302
2020-04-07,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.314
2020-04-08,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.323
2020-04-09,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.331
2020-04-10,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.338
2020-04-11,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.343
2020-04-12,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.348
2020-04-13,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.353
2020-04-14,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.358
2020-04-15,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.363
2020-04-16,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.369
2020-04-17,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.374
2020-04-18,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.379
2020-04-19,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.384
2020-04-20,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.387
2020-04-21,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.389
2020-04-22,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.393
2020-04-23,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.398
2020-04-24,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.403
2020-04-25,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.405
2020-04-26,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.407
2020-04-27,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.41
2020-04-28,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.413
2020-04-29,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.415
2020-04-30,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.414
2020-05-01,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.413
2020-05-02,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.416
2020-05-03,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.418
2020-05-04,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.42
2020-05-05,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.421
2020-05-06,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.422
2020-05-07,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.422
2020-05-08,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.421
2020-05-09,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.419
2020-05-10,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.417
2020-05-11,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.416
2020-05-12,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.415
2020-05-13,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.417
2020-05-14,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.416
2020-05-15,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.413
2020-05-16,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.412
2020-05-17,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.411
2020-05-18,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.41
2020-05-19,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.41
2020-05-20,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.408
2020-05-21,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.407
2020-05-22,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.409
2020-05-23,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.41
2020-05-24,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.411
2020-05-25,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.412
2020-05-26,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.411
2020-05-27,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.41
2020-05-28,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.409
2020-05-29,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.408
2020-05-30,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.405
2020-05-31,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.402
2020-06-01,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.399
2020-06-02,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.4
2020-06-03,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.402
2020-06-04,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.403
2020-06-05,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.406
2020-06-06,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.409
2020-06-07,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.411
2020-06-08,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.412
2020-06-09,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.411
2020-06-10,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.409
2020-06-11,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.41
2020-06-12,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.409
2020-06-13,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.406
2020-06-14,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.405
2020-06-15,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.404
2020-06-16,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.402
2020-06-17,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.4
2020-06-18,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.396
2020-06-19,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.391
2020-06-20,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.389
2020-06-21,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.384
2020-06-22,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.379
2020-06-23,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.377
2020-06-24,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.374
2020-06-25,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.37
2020-06-26,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.367
2020-06-27,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.362
2020-06-28,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.358
2020-06-29,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.353
2020-06-30,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.349
2020-07-01,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.345
2020-07-02,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.342
2020-07-03,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.339
2020-07-04,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.338
2020-07-05,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.337
2020-07-06,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.337
2020-07-07,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.335
2020-07-08,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.333
2020-07-09,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.33
2020-07-10,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.328
2020-07-11,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.325
2020-07-12,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.323
2020-07-13,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.322
2020-07-14,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.32
2020-07-15,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.318
2020-07-16,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.318
2020-07-17,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.316
2020-07-18,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.316
2020-07-19,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.314
2020-07-20,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.312
2020-07-21,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.31
2020-07-22,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.308
2020-07-23,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.306
2020-07-24,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.303
2020-07-25,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.301
2020-07-26,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.298
2020-07-27,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.295
2020-07-28,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.294
2020-07-29,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",-0.292
