date,province,indeed_job_postings_index
2022-10-24,ab,187.43
2022-10-25,ab,187.62
2022-10-26,ab,187.88
2022-10-27,ab,188.16
2022-10-28,ab,188.03
2022-10-29,ab,188.45
2022-10-30,ab,188.48
2022-10-31,ab,188.41
2022-11-01,ab,188.06
2022-11-02,ab,187.46
2022-11-03,ab,186.77
2022-11-04,ab,186.45
2022-11-05,ab,186.27
2022-11-06,ab,186.15
2022-11-07,ab,185.89
2022-11-08,ab,186.29
2022-11-09,ab,186.6
2022-11-10,ab,187.01
2022-11-11,ab,187.33
2022-11-12,ab,187.53
2022-11-13,ab,187.88
2022-11-14,ab,188.25
2022-11-15,ab,188.13
2022-11-16,ab,187.9
2022-11-17,ab,187.43
2022-11-18,ab,186.92
2022-11-19,ab,186.26
2022-11-20,ab,185.57
2022-11-21,ab,184.75
2022-11-22,ab,184.42
2022-11-23,ab,184.29
2022-11-24,ab,184.51
2022-11-25,ab,184.73
2022-11-26,ab,184.83
2022-11-27,ab,185.1
2022-11-28,ab,185.2
2022-11-29,ab,185.18
2022-11-30,ab,184.79
2022-12-01,ab,184.09
2022-12-02,ab,183.46
2022-12-03,ab,183.11
2022-12-04,ab,182.41
2022-12-05,ab,182.02
2022-12-06,ab,181.65
2022-12-07,ab,181.63
2022-12-08,ab,181.74
2022-12-09,ab,181.96
2022-12-10,ab,181.93
2022-12-11,ab,182.13
2022-12-12,ab,182.51
2022-12-13,ab,182.84
2022-12-14,ab,183
2022-12-15,ab,182.94
2022-12-16,ab,182.61
2022-12-17,ab,182.49
2022-12-18,ab,182.28
2022-12-19,ab,181.98
2022-12-20,ab,181.5
2022-12-21,ab,181.09
2022-12-22,ab,180.89
2022-12-23,ab,180.65
2022-12-24,ab,180.62
2022-12-25,ab,180.52
2022-12-26,ab,180.5
2022-12-27,ab,180.87
2022-12-28,ab,181.19
2022-12-29,ab,181.12
2022-12-30,ab,180.97
2022-12-31,ab,180.9
2023-01-01,ab,180.6
2023-01-02,ab,180.38
2023-01-03,ab,180.09
2023-01-04,ab,179.67
2023-01-05,ab,179.75
2023-01-06,ab,180.09
2023-01-07,ab,180.6
2023-01-08,ab,181.09
2023-01-09,ab,181.2
2023-01-10,ab,181.27
2023-01-11,ab,181.61
2023-01-12,ab,181.75
2023-01-13,ab,181.94
2023-01-14,ab,181.62
2023-01-15,ab,181.52
2023-01-16,ab,181.48
2023-01-17,ab,181.27
2023-01-18,ab,180.97
2023-01-19,ab,180.62
2023-01-20,ab,180.14
2023-01-21,ab,179.67
2023-01-22,ab,179.49
2023-01-23,ab,179.07
2023-01-24,ab,179.02
2023-01-25,ab,178.42
2023-01-26,ab,178.24
2023-01-27,ab,178.18
2023-01-28,ab,178.24
2023-01-29,ab,177.83
2023-01-30,ab,177.7
2023-01-31,ab,177.28
2023-02-01,ab,177.36
2023-02-02,ab,176.99
2023-02-03,ab,177.03
2023-02-04,ab,176.78
2023-02-05,ab,176.98
2023-02-06,ab,177.19
2023-02-07,ab,177.37
2023-02-08,ab,177.55
2023-02-09,ab,177.76
2023-02-10,ab,177.38
2023-02-11,ab,177.35
2023-02-12,ab,176.9
2023-02-13,ab,176.54
2023-02-14,ab,176.13
2023-02-15,ab,175.59
2023-02-16,ab,175.23
2023-02-17,ab,175.05
2023-02-18,ab,174.1
2023-02-19,ab,173.91
2023-02-20,ab,173.57
2023-02-21,ab,173.3
2023-02-22,ab,173.02
2023-02-23,ab,173
2023-02-24,ab,172.58
2023-02-25,ab,172.91
2023-02-26,ab,172.58
2023-02-27,ab,172.23
2023-02-28,ab,172.12
2023-03-01,ab,172.1
2023-03-02,ab,171.56
2023-03-03,ab,171.39
2023-03-04,ab,171.01
2023-03-05,ab,170.73
2023-03-06,ab,170.39
2023-03-07,ab,169.8
2023-03-08,ab,169.19
2023-03-09,ab,168.71
2023-03-10,ab,169.3
2023-03-11,ab,169.94
2023-03-12,ab,170.59
2023-03-13,ab,171.28
2023-03-14,ab,171.88
2023-03-15,ab,172.73
2023-03-16,ab,173.73
2023-03-17,ab,173.68
2023-03-18,ab,173.62
2023-03-19,ab,173.45
2023-03-20,ab,173.25
2023-03-21,ab,173.12
2023-03-22,ab,172.99
2023-03-23,ab,172.56
2023-03-24,ab,172.11
2023-03-25,ab,171.74
2023-03-26,ab,171.46
2023-03-27,ab,171.18
2023-03-28,ab,170.93
2023-03-29,ab,170.69
2023-03-30,ab,170.64
2023-03-31,ab,170.5
2023-04-01,ab,170.4
2023-04-02,ab,170.28
2023-04-03,ab,170.25
2023-04-04,ab,170.27
2023-04-05,ab,170.3
2023-04-06,ab,170.23
2023-04-07,ab,170.33
2023-04-08,ab,170.44
2023-04-09,ab,170.44
2023-04-10,ab,170.44
2023-04-11,ab,170.24
2023-04-12,ab,170.08
2023-04-13,ab,169.92
2023-04-14,ab,169.89
2023-04-15,ab,169.29
2023-04-16,ab,169.08
2023-04-17,ab,168.81
2023-04-18,ab,168.97
2023-04-19,ab,169.01
2023-04-20,ab,169.15
2023-04-21,ab,169.16
2023-04-22,ab,169.62
2023-04-23,ab,169.79
2023-04-24,ab,170.01
2023-04-25,ab,169.97
2023-04-26,ab,170.09
2023-04-27,ab,170.08
2023-04-28,ab,170.01
2023-04-29,ab,169.96
2023-04-30,ab,169.9
2023-05-01,ab,169.94
2023-05-02,ab,170.07
2023-05-03,ab,170.05
2023-05-04,ab,169.55
2023-05-05,ab,169.68
2023-05-06,ab,169.69
2023-05-07,ab,169.58
2023-05-08,ab,169.44
2023-05-09,ab,169.49
2023-05-10,ab,169.46
2023-05-11,ab,170.05
2023-05-12,ab,169.47
2023-05-13,ab,169.42
2023-05-14,ab,169.6
2023-05-15,ab,169.65
2023-05-16,ab,169.22
2023-05-17,ab,169.15
2023-05-18,ab,169.04
2023-05-19,ab,169.39
2023-05-20,ab,169.26
2023-05-21,ab,169.27
2023-05-22,ab,169.37
2023-05-23,ab,169.68
2023-05-24,ab,169.49
2023-05-25,ab,169.34
2023-05-26,ab,169.25
2023-05-27,ab,169.29
2023-05-28,ab,168.92
2023-05-29,ab,168.49
2023-05-30,ab,167.99
2023-05-31,ab,167.61
2023-06-01,ab,167.09
2023-06-02,ab,166.46
2023-06-03,ab,165.69
2023-06-04,ab,164.75
2023-06-05,ab,164.11
2023-06-06,ab,163.43
2023-06-07,ab,162.92
2023-06-08,ab,162.49
2023-06-09,ab,162.07
2023-06-10,ab,161.69
2023-06-11,ab,161.67
2023-06-12,ab,161.35
2023-06-13,ab,161
2023-06-14,ab,160.66
2023-06-15,ab,160.52
2023-06-16,ab,160.22
2023-06-17,ab,160.04
2023-06-18,ab,159.75
2023-06-19,ab,159.51
2023-06-20,ab,159.28
2023-06-21,ab,158.96
2023-06-22,ab,158.43
2023-06-23,ab,158.05
2023-06-24,ab,157.72
2023-06-25,ab,157.43
2023-06-26,ab,157.21
2023-06-27,ab,156.93
2023-06-28,ab,156.71
2023-06-29,ab,156.53
2023-06-30,ab,156.41
2023-07-01,ab,156.28
2023-07-02,ab,156.14
2023-07-03,ab,155.94
2023-07-04,ab,155.97
2023-07-05,ab,155.98
2023-07-06,ab,155.8
2023-07-07,ab,155.8
2023-07-08,ab,155.84
2023-07-09,ab,155.96
2023-07-10,ab,155.95
2023-07-11,ab,155.82
2023-07-12,ab,155.68
2023-07-13,ab,155.62
2023-07-14,ab,155.45
2023-07-15,ab,155.28
2023-07-16,ab,154.9
2023-07-17,ab,154.69
2023-07-18,ab,154.51
2023-07-19,ab,154.26
2023-07-20,ab,154.25
2023-07-21,ab,154.26
2023-07-22,ab,153.99
2023-07-23,ab,154.05
2023-07-24,ab,154.06
2023-07-25,ab,154.13
2023-07-26,ab,154.29
2023-07-27,ab,154.28
2023-07-28,ab,154.23
2023-07-29,ab,154.44
2023-07-30,ab,154.37
2023-07-31,ab,154.34
2023-08-01,ab,154.09
2023-08-02,ab,153.58
2023-08-03,ab,153.19
2023-08-04,ab,152.99
2023-08-05,ab,152.77
2023-08-06,ab,152.58
2023-08-07,ab,152.49
2023-08-08,ab,152.21
2023-08-09,ab,152
2023-08-10,ab,151.62
2023-08-11,ab,150.9
2023-08-12,ab,150.1
2023-08-13,ab,149.5
2023-08-14,ab,148.68
2023-08-15,ab,148.22
2023-08-16,ab,148.02
2023-08-17,ab,148.01
2023-08-18,ab,148.12
2023-08-19,ab,148.21
2023-08-20,ab,148.19
2023-08-21,ab,148.28
2023-08-22,ab,148.45
2023-08-23,ab,148.51
2023-08-24,ab,148.42
2023-08-25,ab,148.32
2023-08-26,ab,148.37
2023-08-27,ab,148.35
2023-08-28,ab,148.4
2023-08-29,ab,148.34
2023-08-30,ab,148.23
2023-08-31,ab,148.05
2023-09-01,ab,147.58
2023-09-02,ab,147.21
2023-09-03,ab,146.8
2023-09-04,ab,146.39
2023-09-05,ab,145.96
2023-09-06,ab,145.56
2023-09-07,ab,145.47
2023-09-08,ab,145.86
2023-09-09,ab,146.12
2023-09-10,ab,146.29
2023-09-11,ab,146.47
2023-09-12,ab,146.53
2023-09-13,ab,146.81
2023-09-14,ab,146.6
2023-09-15,ab,146.29
2023-09-16,ab,145.93
2023-09-17,ab,145.82
2023-09-18,ab,145.61
2023-09-19,ab,145.58
2023-09-20,ab,145.46
2023-09-21,ab,145.63
2023-09-22,ab,145.63
2023-09-23,ab,145.57
2023-09-24,ab,145.41
2023-09-25,ab,145.32
2023-09-26,ab,145
2023-09-27,ab,144.43
2023-09-28,ab,144
2023-09-29,ab,143.64
2023-09-30,ab,143.21
2023-10-01,ab,143.06
2023-10-02,ab,142.8
2023-10-03,ab,143.15
2023-10-04,ab,143.5
2023-10-05,ab,143.76
2023-10-06,ab,143.88
2023-10-07,ab,144.12
2023-10-08,ab,143.96
2023-10-09,ab,143.7
2023-10-10,ab,143.01
2023-10-11,ab,142.48
2023-10-12,ab,142.11
2023-10-13,ab,142.04
2023-10-14,ab,141.96
2023-10-15,ab,142.15
2023-10-16,ab,142.43
2023-10-17,ab,142.71
2023-10-18,ab,143.07
2023-10-19,ab,143.22
2023-10-20,ab,143.3
2023-10-21,ab,143.06
2023-10-22,ab,142.68
2023-10-23,ab,142.3
2023-10-24,ab,142.1
2023-10-25,ab,141.96
2023-10-26,ab,141.84
2023-10-27,ab,141.77
2023-10-28,ab,142.13
2023-10-29,ab,142.41
2023-10-30,ab,142.86
2023-10-31,ab,143.15
2023-11-01,ab,143.36
2023-11-02,ab,143.6
2023-11-03,ab,143.55
2023-11-04,ab,143.57
2023-11-05,ab,143.73
2023-11-06,ab,143.73
2023-11-07,ab,143.74
2023-11-08,ab,143.62
2023-11-09,ab,143.35
2023-11-10,ab,143.17
2023-11-11,ab,142.91
2023-11-12,ab,142.55
2023-11-13,ab,142.38
2023-11-14,ab,142.18
2023-11-15,ab,141.79
2023-11-16,ab,141.61
2023-11-17,ab,141.4
2023-11-18,ab,141.06
2023-11-19,ab,140.85
2023-11-20,ab,140.48
2023-11-21,ab,140.23
2023-11-22,ab,140.33
2023-11-23,ab,140.19
2023-11-24,ab,140.11
2023-11-25,ab,140.1
2023-11-26,ab,139.92
2023-11-27,ab,139.82
2023-11-28,ab,139.57
2023-11-29,ab,139.26
2023-11-30,ab,139.01
2023-12-01,ab,138.71
2023-12-02,ab,138.48
2023-12-03,ab,138.32
2023-12-04,ab,138.17
2023-12-05,ab,138.02
2023-12-06,ab,137.84
2023-12-07,ab,137.75
2023-12-08,ab,137.76
2023-12-09,ab,137.58
2023-12-10,ab,137.47
2023-12-11,ab,137.46
2023-12-12,ab,137.45
2023-12-13,ab,137.54
2023-12-14,ab,137.64
2023-12-15,ab,137.6
2023-12-16,ab,137.65
2023-12-17,ab,137.63
2023-12-18,ab,137.56
2023-12-19,ab,137.48
2023-12-20,ab,137.33
2023-12-21,ab,137.01
2023-12-22,ab,136.76
2023-12-23,ab,136.52
2023-12-24,ab,136.36
2023-12-25,ab,136.21
2023-12-26,ab,136.16
2023-12-27,ab,136.02
2023-12-28,ab,135.91
2023-12-29,ab,135.88
2023-12-30,ab,135.91
2023-12-31,ab,135.86
2024-01-01,ab,135.78
2024-01-02,ab,135.67
2024-01-03,ab,135.7
2024-01-04,ab,135.93
2024-01-05,ab,136.19
2024-01-06,ab,136.63
2024-01-07,ab,136.96
2024-01-08,ab,137.12
2024-01-09,ab,137.34
2024-01-10,ab,137.66
2024-01-11,ab,137.91
2024-01-12,ab,138.01
2024-01-13,ab,137.88
2024-01-14,ab,137.78
2024-01-15,ab,137.9
2024-01-16,ab,137.88
2024-01-17,ab,137.84
2024-01-18,ab,137.74
2024-01-19,ab,137.78
2024-01-20,ab,137.82
2024-01-21,ab,137.88
2024-01-22,ab,137.81
2024-01-23,ab,137.84
2024-01-24,ab,137.8
2024-01-25,ab,137.79
2024-01-26,ab,137.67
2024-01-27,ab,137.61
2024-01-28,ab,137.44
2024-01-29,ab,137.33
2024-01-30,ab,136.98
2024-01-31,ab,136.64
2024-02-01,ab,136.19
2024-02-02,ab,135.95
2024-02-03,ab,135.74
2024-02-04,ab,135.59
2024-02-05,ab,135.38
2024-02-06,ab,135.37
2024-02-07,ab,135.32
2024-02-08,ab,135.42
2024-02-09,ab,135.28
2024-02-10,ab,135.16
2024-02-11,ab,135.03
2024-02-12,ab,134.85
2024-02-13,ab,134.61
2024-02-14,ab,134.47
2024-02-15,ab,134.38
2024-02-16,ab,134.45
2024-02-17,ab,134.03
2024-02-18,ab,134.09
2024-02-19,ab,134.11
2024-02-20,ab,134.2
2024-02-21,ab,134
2024-02-22,ab,133.71
2024-02-23,ab,133.25
2024-02-24,ab,133.17
2024-02-25,ab,132.54
2024-02-26,ab,132.02
2024-02-27,ab,131.49
2024-02-28,ab,131.14
2024-02-29,ab,130.66
2024-03-01,ab,130.34
2024-03-02,ab,129.96
2024-03-03,ab,129.72
2024-03-04,ab,129.54
2024-03-05,ab,129.48
2024-03-06,ab,129.54
2024-03-07,ab,129.67
2024-03-08,ab,129.79
2024-03-09,ab,130.14
2024-03-10,ab,130.47
2024-03-11,ab,130.66
2024-03-12,ab,130.78
2024-03-13,ab,130.71
2024-03-14,ab,130.99
2024-03-15,ab,131.35
2024-03-16,ab,131.41
2024-03-17,ab,131.67
2024-03-18,ab,132.02
2024-03-19,ab,132.27
2024-03-20,ab,132.58
2024-03-21,ab,132.64
2024-03-22,ab,132.55
2024-03-23,ab,132.6
2024-03-24,ab,132.45
2024-03-25,ab,132.32
2024-03-26,ab,132.08
2024-03-27,ab,131.93
2024-03-28,ab,131.76
2024-03-29,ab,131.57
2024-03-30,ab,131.42
2024-03-31,ab,131.46
2024-04-01,ab,131.5
2024-04-02,ab,131.73
2024-04-03,ab,132.04
2024-04-04,ab,132.17
2024-04-05,ab,132.23
2024-04-06,ab,132.4
2024-04-07,ab,132.43
2024-04-08,ab,132.42
2024-04-09,ab,132.38
2024-04-10,ab,132.32
2024-04-11,ab,132.51
2024-04-12,ab,132.78
2024-04-13,ab,132.95
2024-04-14,ab,133.16
2024-04-15,ab,133.54
2024-04-16,ab,133.8
2024-04-17,ab,134.02
2024-04-18,ab,134.05
2024-04-19,ab,134
2024-04-20,ab,133.83
2024-04-21,ab,133.95
2024-04-22,ab,133.79
2024-04-23,ab,133.66
2024-04-24,ab,133.48
2024-04-25,ab,133.45
2024-04-26,ab,133.36
2024-04-27,ab,133.46
2024-04-28,ab,133.26
2024-04-29,ab,133.14
2024-04-30,ab,132.96
2024-05-01,ab,132.74
2024-05-02,ab,132.27
2024-05-03,ab,132.03
2024-05-04,ab,131.79
2024-05-05,ab,131.24
2024-05-06,ab,130.84
2024-05-07,ab,130.56
2024-05-08,ab,130.42
2024-05-09,ab,130.31
2024-05-10,ab,130.12
2024-05-11,ab,129.77
2024-05-12,ab,129.88
2024-05-13,ab,129.72
2024-05-14,ab,129.47
2024-05-15,ab,129.29
2024-05-16,ab,129.38
2024-05-17,ab,129.32
2024-05-18,ab,129.07
2024-05-19,ab,128.53
2024-05-20,ab,128.05
2024-05-21,ab,127.58
2024-05-22,ab,127.39
2024-05-23,ab,127.04
2024-05-24,ab,126.8
2024-05-25,ab,126.74
2024-05-26,ab,126.87
2024-05-27,ab,127.06
2024-05-28,ab,127.27
2024-05-29,ab,126.98
2024-05-30,ab,126.64
2024-05-31,ab,126.43
2024-06-01,ab,126.36
2024-06-02,ab,126.04
2024-06-03,ab,125.78
2024-06-04,ab,125.69
2024-06-05,ab,125.35
2024-06-06,ab,125.14
2024-06-07,ab,124.95
2024-06-08,ab,124.67
2024-06-09,ab,124.44
2024-06-10,ab,124.11
2024-06-11,ab,123.4
2024-06-12,ab,123.21
2024-06-13,ab,122.74
2024-06-14,ab,122.18
2024-06-15,ab,121.55
2024-06-16,ab,121.1
2024-06-17,ab,120.75
2024-06-18,ab,120.51
2024-06-19,ab,119.92
2024-06-20,ab,119.52
2024-06-21,ab,119.26
2024-06-22,ab,118.81
2024-06-23,ab,118.5
2024-06-24,ab,118.01
2024-06-25,ab,117.67
2024-06-26,ab,117.43
2024-06-27,ab,117.05
2024-06-28,ab,116.69
2024-06-29,ab,116.69
2024-06-30,ab,116.35
2024-07-01,ab,116.26
2024-07-02,ab,116.2
2024-07-03,ab,116.19
2024-07-04,ab,116.44
2024-07-05,ab,116.68
2024-07-06,ab,116.72
2024-07-07,ab,117.14
2024-07-08,ab,117.4
2024-07-09,ab,117.81
2024-07-10,ab,118.01
2024-07-11,ab,118.04
2024-07-12,ab,117.56
2024-07-13,ab,117.01
2024-07-14,ab,116.38
2024-07-15,ab,115.9
2024-07-16,ab,115.31
2024-07-17,ab,114.8
2024-07-18,ab,114.53
2024-07-19,ab,114.35
2024-07-20,ab,113.97
2024-07-21,ab,114
2024-07-22,ab,113.97
2024-07-23,ab,113.85
2024-07-24,ab,113.8
2024-07-25,ab,113.48
2024-07-26,ab,113.65
2024-07-27,ab,114.18
2024-07-28,ab,114.1
2024-07-29,ab,113.93
2024-07-30,ab,113.79
2024-07-31,ab,113.8
2024-08-01,ab,113.52
2024-08-02,ab,113.08
2024-08-03,ab,112.9
2024-08-04,ab,112.52
2024-08-05,ab,112.06
2024-08-06,ab,111.27
2024-08-07,ab,110.75
2024-08-08,ab,110.78
2024-08-09,ab,110.65
2024-08-10,ab,110.35
2024-08-11,ab,110.29
2024-08-12,ab,110.36
2024-08-13,ab,110.96
2024-08-14,ab,111.15
2024-08-15,ab,111.17
2024-08-16,ab,111.08
2024-08-17,ab,111.06
2024-08-18,ab,110.86
2024-08-19,ab,110.6
2024-08-20,ab,110.24
2024-08-21,ab,109.86
2024-08-22,ab,109.42
2024-08-23,ab,109.09
2024-08-24,ab,108.74
2024-08-25,ab,108.39
2024-08-26,ab,108.1
2024-08-27,ab,107.81
2024-08-28,ab,107.67
2024-08-29,ab,107.63
2024-08-30,ab,107.54
2024-08-31,ab,107.47
2024-09-01,ab,107.48
2024-09-02,ab,107.63
2024-09-03,ab,107.49
2024-09-04,ab,107.31
2024-09-05,ab,107.12
2024-09-06,ab,106.95
2024-09-07,ab,106.89
2024-09-08,ab,106.84
2024-09-09,ab,106.56
2024-09-10,ab,106.56
2024-09-11,ab,106.58
2024-09-12,ab,106.44
2024-09-13,ab,105.97
2024-09-14,ab,105.45
2024-09-15,ab,105.01
2024-09-16,ab,104.65
2024-09-17,ab,104.27
2024-09-18,ab,103.95
2024-09-19,ab,103.7
2024-09-20,ab,103.79
2024-09-21,ab,103.78
2024-09-22,ab,103.71
2024-09-23,ab,103.61
2024-09-24,ab,103.9
2024-09-25,ab,104.15
2024-09-26,ab,104.5
2024-09-27,ab,104.99
2024-09-28,ab,105.39
2024-09-29,ab,106.01
2024-09-30,ab,106.8
2024-10-01,ab,106.92
2024-10-02,ab,107.03
2024-10-03,ab,107.1
2024-10-04,ab,107.19
2024-10-05,ab,107.34
2024-10-06,ab,107.46
2024-10-07,ab,107.33
2024-10-08,ab,107.63
2024-10-09,ab,108.02
2024-10-10,ab,108.55
2024-10-11,ab,109.24
2024-10-12,ab,109.96
2024-10-13,ab,110.64
2024-10-14,ab,111.45
2024-10-15,ab,112.23
2024-10-16,ab,112.86
2024-10-17,ab,113.17
2024-10-18,ab,113.1
2024-10-19,ab,113.44
2024-10-20,ab,113.95
2024-10-21,ab,114.48
2024-10-22,ab,114.48
2024-10-23,ab,114.64
2024-10-24,ab,115.29
2024-10-25,ab,116.03
2024-10-26,ab,116.34
2024-10-27,ab,116.51
2024-10-28,ab,116.63
2024-10-29,ab,117.14
2024-10-30,ab,117.56
2024-10-31,ab,118.23
2024-11-01,ab,118.58
2024-11-02,ab,119.09
2024-11-03,ab,119.54
2024-11-04,ab,119.99
2024-11-05,ab,120.46
2024-11-06,ab,121.01
2024-11-07,ab,120.77
2024-11-08,ab,121.01
2024-11-09,ab,121.02
2024-11-10,ab,121.07
2024-11-11,ab,121.12
2024-11-12,ab,121.14
2024-11-13,ab,121.03
2024-11-14,ab,121.16
2024-11-15,ab,121.18
2024-11-16,ab,121.31
2024-11-17,ab,121.25
2024-11-18,ab,121.28
2024-11-19,ab,121.37
2024-11-20,ab,121.5
2024-11-21,ab,121.62
2024-11-22,ab,121.83
2024-11-23,ab,122.04
2024-11-24,ab,122.32
2024-11-25,ab,122.61
2024-11-26,ab,122.77
2024-11-27,ab,122.98
2024-11-28,ab,123.29
2024-11-29,ab,123.55
2024-11-30,ab,123.87
2024-12-01,ab,124.25
2024-12-02,ab,124.72
2024-12-03,ab,125.17
2024-12-04,ab,125.59
2024-12-05,ab,125.91
2024-12-06,ab,126.22
2024-12-07,ab,126.44
2024-12-08,ab,126.47
2024-12-09,ab,126.57
2024-12-10,ab,126.68
2024-12-11,ab,126.8
2024-12-12,ab,126.94
2024-12-13,ab,127.01
2024-12-14,ab,126.82
2024-12-15,ab,126.92
2024-12-16,ab,126.81
2024-12-17,ab,126.75
2024-12-18,ab,126.74
2024-12-19,ab,126.7
2024-12-20,ab,126.7
2024-12-21,ab,127.2
2024-12-22,ab,127.58
2024-12-23,ab,128.06
2024-12-24,ab,128.42
2024-12-25,ab,128.63
2024-12-26,ab,128.76
2024-12-27,ab,128.9
2024-12-28,ab,128.83
2024-12-29,ab,128.69
2024-12-30,ab,128.65
2024-12-31,ab,128.64
2025-01-01,ab,128.09
2025-01-02,ab,127.64
2025-01-03,ab,127.52
2025-01-04,ab,127.16
2025-01-05,ab,126.74
2025-01-06,ab,125.86
2025-01-07,ab,125.27
2025-01-08,ab,125.41
2025-01-09,ab,125.92
2025-01-10,ab,126.24
2025-01-11,ab,126.58
2025-01-12,ab,127.01
2025-01-13,ab,127.5
2025-01-14,ab,127.71
2025-01-15,ab,128.13
2025-01-16,ab,128.52
2025-01-17,ab,128.92
2025-01-18,ab,129.16
2025-01-19,ab,129.44
2025-01-20,ab,129.66
2025-01-21,ab,130.03
2025-01-22,ab,130.44
2025-01-23,ab,130.73
2025-01-24,ab,130.87
2025-01-25,ab,131.24
2025-01-26,ab,131.54
2025-01-27,ab,131.91
2025-01-28,ab,132.25
2025-01-29,ab,132.12
2025-01-30,ab,131.98
2025-01-31,ab,131.8
2025-02-01,ab,131.67
2025-02-02,ab,131.53
2025-02-03,ab,131.32
2025-02-04,ab,130.89
2025-02-05,ab,130.76
2025-02-06,ab,130.81
2025-02-07,ab,130.81
2025-02-08,ab,130.44
2025-02-09,ab,130.21
2025-02-10,ab,130.08
2025-02-11,ab,130.07
2025-02-12,ab,129.93
2025-02-13,ab,129.68
2025-02-14,ab,129.52
2025-02-15,ab,129.41
2025-02-16,ab,129.38
2025-02-17,ab,129.43
2025-02-18,ab,129.32
2025-02-19,ab,129.01
2025-02-20,ab,128.64
2025-02-21,ab,128.34
2025-02-22,ab,128.47
2025-02-23,ab,128.32
2025-02-24,ab,128.12
2025-02-25,ab,127.93
2025-02-26,ab,128.01
2025-02-27,ab,128.01
2025-02-28,ab,128.02
2025-03-01,ab,127.88
2025-03-02,ab,127.93
2025-03-03,ab,127.84
2025-03-04,ab,128
2025-03-05,ab,128.08
2025-03-06,ab,128.29
2025-03-07,ab,128.44
2025-03-08,ab,128.58
2025-03-09,ab,128.68
2025-03-10,ab,128.74
2025-03-11,ab,128.52
2025-03-12,ab,128.5
2025-03-13,ab,128.43
2025-03-14,ab,128.34
2025-03-15,ab,128.36
2025-03-16,ab,128.34
2025-03-17,ab,128.41
2025-03-18,ab,128.76
2025-03-19,ab,128.9
2025-03-20,ab,128.71
2025-03-21,ab,128.77
2025-03-22,ab,128.76
2025-03-23,ab,128.67
2025-03-24,ab,128.57
2025-03-25,ab,128.39
2025-03-26,ab,128.3
2025-03-27,ab,128.46
2025-03-28,ab,128.35
2025-03-29,ab,128.13
2025-03-30,ab,128.03
2025-03-31,ab,128.02
2025-04-01,ab,128.12
2025-04-02,ab,128.17
2025-04-03,ab,128.36
2025-04-04,ab,128.66
2025-04-05,ab,128.89
2025-04-06,ab,129.01
2025-04-07,ab,129.03
2025-04-08,ab,128.96
2025-04-09,ab,128.82
2025-04-10,ab,128.45
2025-04-11,ab,127.84
2025-04-12,ab,127.62
2025-04-13,ab,127.45
2025-04-14,ab,127.14
2025-04-15,ab,127.13
2025-04-16,ab,127.19
2025-04-17,ab,127.34
2025-04-18,ab,127.7
2025-04-19,ab,127.64
2025-04-20,ab,127.8
2025-04-21,ab,128.04
2025-04-22,ab,127.86
2025-04-23,ab,127.72
2025-04-24,ab,127.44
2025-04-25,ab,127.22
2025-04-26,ab,127.15
2025-04-27,ab,126.91
2025-04-28,ab,126.77
2025-04-29,ab,126.94
2025-04-30,ab,127.21
2025-05-01,ab,127.39
2025-05-02,ab,128.01
2025-05-03,ab,128.74
2025-05-04,ab,129.59
2025-05-05,ab,129.66
2025-05-06,ab,130.21
2025-05-07,ab,130.69
2025-05-08,ab,131.25
2025-05-09,ab,131.26
2025-05-10,ab,131.29
2025-05-11,ab,131.1
2025-05-12,ab,131.63
2025-05-13,ab,131.7
2025-05-14,ab,131.63
2025-05-15,ab,131.66
2025-05-16,ab,131.79
2025-05-17,ab,131.56
2025-05-18,ab,131.71
2025-05-19,ab,131.89
2025-05-20,ab,131.8
2025-05-21,ab,131.5
2025-05-22,ab,131.36
2025-05-23,ab,131.05
2025-05-24,ab,131.09
2025-05-25,ab,130.82
2025-05-26,ab,130.29
2025-05-27,ab,129.71
2025-05-28,ab,129.44
2025-05-29,ab,129.17
2025-05-30,ab,129.09
2025-05-31,ab,128.88
2025-06-01,ab,128.64
2025-06-02,ab,128.64
2025-06-03,ab,128.8
2025-06-04,ab,128.94
2025-06-05,ab,128.96
2025-06-06,ab,128.72
2025-06-07,ab,128.66
2025-06-08,ab,128.52
2025-06-09,ab,128.27
2025-06-10,ab,127.97
2025-06-11,ab,127.76
2025-06-12,ab,127.39
2025-06-13,ab,127.25
2025-06-14,ab,126.95
2025-06-15,ab,126.98
2025-06-16,ab,126.99
2025-06-17,ab,127.07
2025-06-18,ab,127.01
2025-06-19,ab,127.05
2025-06-20,ab,126.97
2025-06-21,ab,127
2025-06-22,ab,126.69
2025-06-23,ab,126.54
2025-06-24,ab,126.22
2025-06-25,ab,125.89
2025-06-26,ab,125.7
2025-06-27,ab,125.43
2025-06-28,ab,125.24
2025-06-29,ab,125.15
2025-06-30,ab,125.04
2025-07-01,ab,124.96
2025-07-02,ab,124.84
2025-07-03,ab,124.69
2025-07-04,ab,124.65
2025-07-05,ab,124.58
2025-07-06,ab,124.48
2025-07-07,ab,124.45
2025-07-08,ab,124.16
2025-07-09,ab,124.28
2025-07-10,ab,124.3
2025-07-11,ab,124.23
2025-07-12,ab,123.96
2025-07-13,ab,123.49
2025-07-14,ab,123.2
2025-07-15,ab,123.35
2025-07-16,ab,123.31
2025-07-17,ab,123.3
2025-07-18,ab,123.34
2025-07-19,ab,123.28
